state,samp,gender,q1110,q99,q102,q103,q104,q105,q106,q112,q113,q2
AL,baldwin county,female,white or caucasian,43.0,1.0,,,rent,no [skip to q108],"$15,000 to $24,999",,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,75.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,84.0,2.0,0.0,1.0,own,no [skip to q108],,,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,63.0,4.0,1.0,0.0,own,yes,,high school graduate,"yes, evacuated"
MS,jackson county,female,white or caucasian,83.0,1.0,,,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,58.0,1.0,,,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,65.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,50.0,4.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,54.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
AL,mobile county,male,white or caucasian,69.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
MS,hancock county,female,white or caucasian,44.0,4.0,2.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
LA,st. tammany parish,female,white or caucasian,60.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,st. tammany parish,male,white or caucasian,50.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
AL,mobile county,male,white or caucasian,63.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,st. john the baptist parish,female,white or caucasian,59.0,2.0,0.0,0.0,own,yes,,high school graduate,"yes, evacuated"
AL,baldwin county,male,,,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"yes, evacuated"
MS,harrison county,female,white or caucasian,49.0,1.0,,,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
MS,harrison county,female,white or caucasian,77.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
MS,harrison county,male,white or caucasian,40.0,3.0,0.0,0.0,own,no [skip to q108],,some college,"no, did not evacuate"
LA,plaquemines parish,male,white or caucasian,39.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
MS,hancock county,female,hispanic,57.0,4.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
MS,jackson county,female,white or caucasian,53.0,2.0,0.0,0.0,own,yes,"less than $15,000",high school graduate,"yes, evacuated"
LA,orleans parish,male,,38.0,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
MS,jackson county,male,american indian,53.0,2.0,0.0,0.0,rent,yes,"over $80,000",some high school,"no, did not evacuate"
MS,harrison county,male,white or caucasian,75.0,2.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
LA,orleans parish,male,white or caucasian,69.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,75.0,2.0,0.0,1.0,own,no [skip to q108],"$15,000 to $24,999",high school graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,30.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,61.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,64.0,5.0,3.0,0.0,rent,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,jackson county,female,white or caucasian,39.0,5.0,3.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,plaquemines parish,male,white or caucasian,25.0,1.0,,,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,35.0,5.0,3.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,,9.0,7.0,0.0,own,yes,,post graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,70.0,1.0,,,own,yes,"less than $15,000",high school graduate,"no, did not evacuate"
MS,harrison county,female,other,63.0,3.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
AL,mobile county,female,white or caucasian,65.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,st. john the baptist parish,female,white or caucasian,34.0,1.0,,,own,yes,,college graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,62.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,female,white or caucasian,58.0,3.0,0.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,50.0,1.0,,,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,st. tammany parish,female,white or caucasian,57.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,jefferson parish,female,african american or black,65.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,63.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
LA,orleans parish,female,white or caucasian,33.0,1.0,,,rent,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
MS,jackson county,female,white or caucasian,42.0,4.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
LA,orleans parish,male,african american or black,41.0,10.0,5.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,baldwin county,male,,45.0,5.0,3.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,harrison county,female,white or caucasian,55.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
MS,jackson county,male,white or caucasian,52.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,45.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,jefferson parish,male,african american or black,33.0,3.0,0.0,1.0,own,no [skip to q108],"less than $15,000",high school graduate,"yes, evacuated"
LA,plaquemines parish,male,white or caucasian,72.0,2.0,0.0,0.0,rent,no [skip to q108],,some college,"yes, evacuated"
MS,harrison county,female,white or caucasian,46.0,4.0,0.0,0.0,rent,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,56.0,4.0,1.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,st. bernard parish,male,white or caucasian,51.0,,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,21.0,4.0,1.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
AL,mobile county,male,white or caucasian,44.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
MS,jackson county,female,white or caucasian,71.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,41.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
AL,baldwin county,female,african american or black,,4.0,2.0,0.0,rent,yes,"less than $15,000",high school graduate,"no, did not evacuate"
MS,hancock county,male,american indian,46.0,5.0,3.0,0.0,own,yes,"less than $15,000",some high school,"no, did not evacuate"
LA,st. tammany parish,male,white or caucasian,61.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. john the baptist parish,female,hispanic,43.0,2.0,0.0,0.0,own,yes,,high school graduate,"yes, evacuated"
LA,jefferson parish,male,african american or black,49.0,5.0,3.0,0.0,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
MS,jackson county,male,white or caucasian,73.0,1.0,,,own,no [skip to q108],"less than $15,000",college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,56.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,66.0,1.0,,,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,jackson county,male,white or caucasian,57.0,2.0,0.0,0.0,own,yes,,some college,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,43.0,5.0,2.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
AL,baldwin county,male,white or caucasian,57.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
AL,mobile county,female,african american or black,57.0,3.0,0.0,1.0,own,no [skip to q108],,post graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,45.0,4.0,2.0,0.0,own,yes,,post graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,55.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,42.0,1.0,,,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,37.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,jefferson parish,female,hispanic,52.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
MS,hancock county,female,white or caucasian,58.0,1.0,,,own,yes,,some college,"yes, evacuated"
MS,hancock county,male,white or caucasian,73.0,5.0,3.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
AL,baldwin county,female,american indian,62.0,1.0,,,own,no [skip to q108],"$15,000 to $24,999",high school graduate,"yes, evacuated"
MS,harrison county,female,african american or black,43.0,3.0,1.0,0.0,rent,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,jackson county,male,white or caucasian,66.0,2.0,0.0,1.0,own,yes,,high school graduate,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,45.0,4.0,3.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,st. tammany parish,female,white or caucasian,45.0,2.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,jefferson parish,male,african american or black,46.0,2.0,0.0,0.0,rent,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,75.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
MS,jackson county,female,white or caucasian,52.0,1.0,,,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,56.0,1.0,,,own,no [skip to q108],"$15,000 to $24,999",high school graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,40.0,3.0,2.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,harrison county,female,white or caucasian,50.0,3.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
MS,hancock county,female,african american or black,68.0,2.0,1.0,0.0,rent,no [skip to q108],"less than $15,000",some high school,"yes, evacuated"
AL,mobile county,female,white or caucasian,37.0,4.0,2.0,0.0,rent,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
MS,harrison county,female,white or caucasian,46.0,2.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,st. tammany parish,male,white or caucasian,52.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,female,african american or black,37.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,46.0,1.0,,,rent,no [skip to q108],"less than $15,000",some high school,"yes, evacuated"
LA,orleans parish,female,white or caucasian,81.0,2.0,0.0,0.0,own,yes,,high school graduate,"no, did not evacuate"
AL,mobile county,female,african american or black,57.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,42.0,6.0,2.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,61.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,60.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,70.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
MS,harrison county,male,white or caucasian,39.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,st. bernard parish,female,african american or black,38.0,3.0,1.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
MS,hancock county,female,white or caucasian,56.0,1.0,,,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
MS,jackson county,male,american indian,35.0,8.0,3.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,29.0,1.0,,,rent,yes,,some high school,"yes, evacuated"
LA,plaquemines parish,male,other,77.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",some college,"yes, evacuated"
AL,baldwin county,male,white or caucasian,48.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,37.0,1.0,,,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
LA,orleans parish,male,white or caucasian,46.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,55.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,39.0,5.0,3.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
MS,harrison county,female,white or caucasian,62.0,1.0,,,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,60.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,st. tammany parish,female,white or caucasian,26.0,6.0,4.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,34.0,3.0,1.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
LA,st. tammany parish,female,white or caucasian,40.0,7.0,5.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
AL,baldwin county,female,white or caucasian,73.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
AL,mobile county,female,african american or black,57.0,3.0,2.0,0.0,own,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,56.0,1.0,,,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,harrison county,female,white or caucasian,61.0,2.0,0.0,1.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,orleans parish,male,african american or black,44.0,4.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,42.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,56.0,2.0,0.0,0.0,own,yes,,,"no, did not evacuate"
MS,harrison county,male,white or caucasian,82.0,2.0,0.0,1.0,own,yes,,post graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,64.0,1.0,,,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,57.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,71.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,25.0,5.0,3.0,0.0,rent,yes,"less than $15,000",high school graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,37.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",college graduate,"no, did not evacuate"
MS,jackson county,female,african american or black,56.0,5.0,1.0,0.0,rent,no [skip to q108],"$15,000 to $24,999",college graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,44.0,3.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,47.0,3.0,1.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,32.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,st. john the baptist parish,female,white or caucasian,50.0,4.0,2.0,0.0,own,no [skip to q108],,some high school,"no, did not evacuate"
MS,harrison county,male,white or caucasian,69.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
LA,plaquemines parish,female,american indian,25.0,5.0,1.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,48.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
MS,harrison county,male,white or caucasian,71.0,2.0,0.0,0.0,rent,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,female,african american or black,30.0,3.0,1.0,0.0,own,yes,"less than $15,000",some high school,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,63.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
MS,jackson county,male,white or caucasian,85.0,1.0,,,rent,yes,,some high school,"yes, evacuated"
MS,hancock county,male,white or caucasian,67.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,62.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,57.0,4.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,54.0,3.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
AL,baldwin county,female,white or caucasian,60.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
LA,st. tammany parish,female,white or caucasian,39.0,4.0,2.0,0.0,own,yes,,post graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,55.0,2.0,0.0,1.0,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
AL,mobile county,male,american indian,75.0,2.0,0.0,1.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
MS,harrison county,male,,70.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",some high school,"yes, evacuated"
LA,plaquemines parish,male,white or caucasian,51.0,3.0,2.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
MS,harrison county,male,african american or black,53.0,3.0,2.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,51.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,44.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
AL,mobile county,female,white or caucasian,33.0,3.0,1.0,0.0,rent,no [skip to q108],"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,st. charles parish,female,white or caucasian,43.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
AL,mobile county,female,white or caucasian,41.0,1.0,,,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,59.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,36.0,4.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,47.0,3.0,1.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,79.0,5.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some high school,"no, did not evacuate"
MS,harrison county,female,white or caucasian,63.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
MS,jackson county,male,white or caucasian,48.0,2.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
MS,jackson county,female,white or caucasian,,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,43.0,1.0,,,rent,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,plaquemines parish,male,white or caucasian,76.0,1.0,,,own,yes,"$25,000 to $39,999",post graduate,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,,2.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,st. bernard parish,female,hispanic,65.0,2.0,0.0,1.0,own,no [skip to q108],"$15,000 to $24,999",post graduate,"yes, evacuated"
AL,mobile county,male,white or caucasian,55.0,3.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
MS,hancock county,male,asian,36.0,4.0,2.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,female,white or caucasian,76.0,4.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
LA,st. charles parish,female,white or caucasian,43.0,5.0,2.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,hancock county,male,white or caucasian,73.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,59.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,82.0,1.0,,,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,56.0,5.0,2.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,male,white or caucasian,54.0,2.0,0.0,0.0,own,yes,,some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,65.0,1.0,,,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,orleans parish,male,,63.0,1.0,,,rent,no [skip to q108],,high school graduate,"no, did not evacuate"
LA,st. john the baptist parish,female,african american or black,,1.0,,,own,no [skip to q108],,college graduate,"no, did not evacuate"
MS,hancock county,male,white or caucasian,32.0,3.0,1.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,55.0,4.0,1.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
MS,hancock county,female,african american or black,33.0,1.0,,,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,69.0,1.0,,,own,yes,,high school graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,35.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,st. tammany parish,male,white or caucasian,50.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
MS,hancock county,female,white or caucasian,71.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,56.0,1.0,,,own,yes,"less than $15,000",high school graduate,"yes, evacuated"
MS,hancock county,male,african american or black,50.0,4.0,2.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
MS,hancock county,female,white or caucasian,34.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,25.0,3.0,1.0,0.0,own,yes,,some college,"no, did not evacuate"
MS,hancock county,female,,70.0,1.0,,,own,yes,,high school graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,65.0,4.0,0.0,1.0,own,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
LA,orleans parish,male,white or caucasian,61.0,2.0,0.0,0.0,rent,no [skip to q108],"less than $15,000",some college,"no, did not evacuate"
MS,jackson county,male,white or caucasian,46.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,74.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
LA,jefferson parish,male,african american or black,29.0,7.0,5.0,0.0,rent,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
MS,jackson county,female,white or caucasian,57.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,st. john the baptist parish,male,white or caucasian,48.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,65.0,1.0,,,rent,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,43.0,4.0,2.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,orleans parish,male,white or caucasian,43.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,mobile county,male,white or caucasian,26.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,79.0,1.0,,,own,no [skip to q108],"less than $15,000",some high school,"yes, evacuated"
LA,st. charles parish,female,white or caucasian,39.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
MS,hancock county,male,african american or black,50.0,3.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,hancock county,male,white or caucasian,57.0,3.0,1.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
MS,harrison county,male,white or caucasian,71.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,81.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
LA,jefferson parish,female,,66.0,2.0,0.0,0.0,own,yes,,post graduate,"no, did not evacuate"
AL,mobile county,male,white or caucasian,,3.0,0.0,1.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,66.0,2.0,0.0,0.0,own,yes,"over $80,000",some high school,"yes, evacuated"
AL,mobile county,male,white or caucasian,74.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,74.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,70.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,48.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,81.0,1.0,,,rent,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
LA,st. john the baptist parish,female,white or caucasian,25.0,4.0,0.0,0.0,rent,yes,"over $80,000",college graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,45.0,3.0,1.0,0.0,own,yes,,,"yes, evacuated"
AL,mobile county,male,white or caucasian,33.0,5.0,3.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
