StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q13_3_TEXT,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42_1,Q42_2,Q42_3,Q43,Q44,Code
1/8/2018 10:53,1/8/2018 11:00,IP Address,150.176.9.254,100,407,TRUE,1/8/2018 11:00,R_2an7L8ZbRPT6STm,,,,,30.42030334,-84.25389862,anonymous,EN,A moderate amount,A little,A moderate amount,A lot,A little,A little,Yes,A great deal,A little,A great deal,A great deal,A lot,A lot,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Evacuate,None,A little,Increased my desire to leave,Yes,2016,,Stay,No,32304,21,Female,African American,High school graduate,"Over $80,000",3,No,No,No,No,32304,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,leon,No,,,,Yes,Yes,September 2nd (Saturday),Morning,No,No,No,Yes,A1EFEFDALUL7B8,280649
1/8/2018 11:02,1/8/2018 11:06,IP Address,216.108.209.192,100,249,TRUE,1/8/2018 11:06,R_2yq3rPX0hSF2Hmi,,,,,31.29359436,-86.2594986,anonymous,EN,A lot,A little,A great deal,A great deal,None at all,None at all,Yes,A lot,A moderate amount,A great deal,A moderate amount,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,36467,30,Female,Caucasian,Some college,"$15,000 to $25,000",2,No,No,No,Yes,32571,10 to 30 miles,Mobile or manufactured home,Other,Rent,Yes,Santa Rosa,No,,,,,No,,,No,No,No,Yes,A1F1A2FXG1I6ZY,989735
1/8/2018 11:05,1/8/2018 11:13,IP Address,71.214.231.63,100,473,TRUE,1/8/2018 11:13,R_2zTmhbB38vB9qah,,,,,28.88439941,-81.79299927,anonymous,EN,A great deal,A moderate amount,A great deal,A lot,A little,A little,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,No,,,,,,,Evacuate,Stay,Having pets,A great deal,Increased my desire to leave,Yes,2017 before Irma,,Evacuate,Yes,33513,56,Female,Caucasian,High school graduate,"$25,000 to $40,000",2,No,No,No,Yes,33513,30 to 50 miles,Mobile or manufactured home,Wood,Own,Yes,Sumter,Yes,Mandatory (must),Radio or TV,September 9th (Saturday),,Yes,September 9th (Saturday),Afternoon,No,No,No,Yes,A1OUBPOCEOG55N,797589
1/8/2018 11:20,1/8/2018 11:25,IP Address,97.41.193.254,100,316,TRUE,1/8/2018 11:25,R_3q8aiF3OFmstaD7,,,,,37.75100708,-97.8219986,anonymous,EN,A little,A little,A little,A moderate amount,A moderate amount,A little,Yes,A little,A moderate amount,A little,A lot,A moderate amount,A moderate amount,Yes,A lot,A lot,A moderate amount,A moderate amount,A lot,A lot,Stay,Stay,"Having elderly family member(s),Having pets",A little,Increased my desire to leave,Yes,2017 before Irma,,Stay,Yes,32428,33,Female,Caucasian,Some high school,"Less than $15,000",2,No,No,No,Yes,32428,50 to 70 miles,Detached single family home,Wood,Rent,No,Washington ,No,,,,,No,,,No,No,No,Yes,A1l8xqffohovq7,219894
1/8/2018 11:23,1/8/2018 11:27,IP Address,174.48.87.159,100,272,TRUE,1/8/2018 11:28,R_2zej8HZFkTvfmEr,,,,,26.30329895,-80.2276001,anonymous,EN,A lot,A great deal,A lot,A lot,None at all,None at all,Yes,A little,A little,A little,A great deal,A little,A little,Yes,A little,A little,A great deal,A great deal,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A moderate amount,Decreased my desire to leave,No,,,,,33067,35,Female,Asian,Graduate school,"$15,000 to $25,000",3,Yes,No,No,No,33067,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Broward,No,,,,Yes,Yes,September 8th (Friday),Afternoon,No,No,No,Yes,COPIEDA1774L9ODU74I1,529151
1/8/2018 11:29,1/8/2018 11:32,IP Address,129.171.150.65,100,206,TRUE,1/8/2018 11:32,R_2cpccLectC1R4En,,,,,25.72000122,-80.27069855,anonymous,EN,A lot,A great deal,A great deal,A great deal,A lot,A lot,Yes,A moderate amount,A moderate amount,A moderate amount,A great deal,None at all,A moderate amount,Yes,A little,A lot,A lot,A lot,A lot,A lot,Evacuate,Evacuate,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A great deal,Increased my desire to leave,No,,,,,33137,28,Male,Asian,Graduate school,"$25,000 to $40,000",1,No,No,No,No,33137,Within 1 mile,Condo/apartment - more than 4 floors,Brick or block,Rent,No,Miami Dade,No,,,,,No,,,No,No,No,Yes,A3N3OGOJ70T9TH,505798
1/8/2018 11:50,1/8/2018 11:55,IP Address,104.136.90.43,100,254,TRUE,1/8/2018 11:55,R_2xR9QydaCMpD7Tm,,,,,28.58009338,-81.44100189,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Neither,Stay,None,A moderate amount,Increased my desire to leave,Yes,2017 before Irma,,Stay,Yes,32808,21,Male,Other,Some college,"$15,000 to $25,000",5,Yes,No,No,No,32808,More than 70 miles,Detached single family home,Brick or block,Own,Yes,orange,No,,,,No,No,,,No,No,No,Yes,A2QB3BO1Q3LWXG,241091
1/8/2018 12:07,1/8/2018 12:12,IP Address,73.19.173.27,100,296,TRUE,1/8/2018 12:12,R_11ZPYTwU5JKZM0t,,,,,30.52520752,-84.33209991,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A little,A moderate amount,A little,Yes,A great deal,A moderate amount,A lot,A lot,None at all,A great deal,Yes,A great deal,A great deal,A moderate amount,A little,A moderate amount,None at all,Stay,,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A little,Increased my desire to leave,Yes,2016,,Evacuate,No,32304,20,Female,Caucasian,Some college,"Less than $15,000",2,No,No,No,Yes,32304,30 to 50 miles,Condo/apartment - 4 stories or less,Wood,Rent,No,Leon,No,,,,Yes,No,,,No,No,No,Yes,AIBMOXD026WFP,409183
1/8/2018 12:15,1/8/2018 12:20,IP Address,173.169.124.65,100,284,TRUE,1/8/2018 12:20,R_1FK5bZ3iC5ZO2Ps,,,,,27.93789673,-82.23639679,anonymous,EN,A little,None at all,A lot,A lot,A great deal,A great deal,Yes,A lot,A moderate amount,A great deal,A great deal,A little,A lot,Yes,A lot,A great deal,A great deal,A little,A great deal,A great deal,Neither,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,Before 2016 (Please specify the year),1998,Evacuate,No,33569,67,Female,Caucasian,Some college,"Over $80,000",3,No,No,No,Yes,33569,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,hillsborough,No,,,,,No,,,No,No,No,Yes,A11G1TGXX3YS24,461847
1/8/2018 12:12,1/8/2018 12:21,IP Address,47.199.32.10,100,516,TRUE,1/8/2018 12:21,R_1nYIFSTvDQucYeP,,,,,28.21580505,-82.6595993,anonymous,EN,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A great deal,A little,A moderate amount,No,,,,,,,Evacuate,,Having pets,None at all,,Yes,Before 2016 (Please specify the year),2004,Stay,No,34653,30,Male,Caucasian,High school graduate,"$40,000 to $80,000",4,No,No,No,Yes,34653,10 to 30 miles,Detached single family home,Wood,Own,Yes,pasco,Yes,Mandatory (must),Text alerts  or phone calls from officials,"September 10th (Sunday, hit the Keys)",No,Yes,"September 10th (Sunday, hit the Keys)",Morning,No,No,No,Yes,A2SN711MIEQHFJ,123668
1/8/2018 13:19,1/8/2018 13:24,IP Address,67.8.104.35,100,288,TRUE,1/8/2018 13:24,R_1jOjtV6R82SNZeK,,,,,28.68119812,-81.27629852,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,A little,A little,Yes,A lot,A little,A lot,A great deal,A great deal,A moderate amount,Yes,A moderate amount,A moderate amount,A lot,A moderate amount,A little,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32707,41,Female,Caucasian,College graduate,"$15,000 to $25,000",4,Yes,No,No,Yes,32707,30 to 50 miles,Condo/apartment - 4 stories or less,Wood,Rent,Yes,Seminole,No,,,,No,No,,,No,No,No,Yes,A1QQJYXRM7O5CG,802940
1/8/2018 13:25,1/8/2018 13:30,IP Address,50.244.178.22,100,327,TRUE,1/8/2018 13:30,R_3HgXPngSr6TV8lY,,,,,26.70629883,-80.2071991,anonymous,EN,A little,None at all,A moderate amount,A great deal,A little,A lot,Yes,A lot,A lot,A lot,A great deal,A moderate amount,A moderate amount,Yes,A lot,A great deal,A moderate amount,A moderate amount,A lot,A lot,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,33409,32,Female,Hispanic,Graduate school,"$40,000 to $80,000",2,No,No,No,Yes,33409,1 to 10 mile,Duplex or triplex home,Brick or block,Own,Yes,Florida,No,,,,,No,,,No,No,No,Yes,A1B6DT1XRUABU5,724637
1/8/2018 14:15,1/8/2018 14:21,IP Address,173.170.140.5,100,353,TRUE,1/8/2018 14:21,R_1ez7Mci5egI1DeE,,,,,27.97979736,-81.73100281,anonymous,EN,A moderate amount,A moderate amount,A lot,A moderate amount,A moderate amount,A moderate amount,Yes,A lot,A little,A lot,A lot,A little,A lot,Yes,A lot,A lot,A lot,A moderate amount,A moderate amount,A lot,Evacuate,Evacuate,"Having family member(s) with special needs,Having pets",None at all,,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,33850,69,Female,Caucasian,Some college,"$40,000 to $80,000",2,No,No,Yes,Yes,33850,More than 70 miles,Mobile or manufactured home,Other,Own,Yes,Polk,,,,,No,No,,,No,No,No,Yes,A13P7G6GD83HXX,864425
1/8/2018 14:19,1/8/2018 14:29,IP Address,213.85.82.18,100,578,TRUE,1/8/2018 14:29,R_3MEEFLHTorKPy34,,,,,55.7519989,37.61500549,anonymous,EN,A lot,A little,None at all,A great deal,None at all,A lot,Yes,A great deal,A moderate amount,A great deal,A lot,A little,A lot,Yes,A lot,A great deal,A moderate amount,A moderate amount,A great deal,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,No,,,,,32836,18,Female,Caucasian,Some college,"$40,000 to $80,000",2,No,No,No,Yes,32836,30 to 50 miles,Detached single family home,Other,Own,Yes,Orange,,,,,,No,,,No,No,No,Yes,APC1S3UBSBTGY,131172
1/8/2018 14:25,1/8/2018 14:31,IP Address,128.227.226.137,100,346,TRUE,1/8/2018 14:31,R_3Ea5fNk7RyhetP3,,,,,29.65159607,-82.32479858,anonymous,EN,A moderate amount,None at all,A lot,A moderate amount,None at all,None at all,Yes,A moderate amount,None at all,A moderate amount,A moderate amount,A little,A great deal,Yes,A lot,A great deal,A great deal,A moderate amount,A great deal,A great deal,Evacuate,Evacuate,"No transportation (cars, flights, public transportation, etc)",None at all,,Yes,2016,,Stay,Yes,32611,20,Female,Caucasian,Some college,"Over $80,000",2,No,No,No,No,32611,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Alachua,Yes,Voluntary (should),Social media or internet,September 8th (Friday),,Yes,September 8th (Friday),Afternoon,No,No,No,Yes,AB4FB5KWP8608,847042
1/8/2018 16:28,1/8/2018 16:32,IP Address,184.91.140.154,100,257,TRUE,1/8/2018 16:32,R_2ZKC2Zzb29daTZN,,,,,28.39039612,-80.82330322,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,None at all,None at all,Yes,A moderate amount,A little,A little,A lot,A little,A lot,No,,,,,,,Evacuate,Stay,"Having young children,Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,32927,37,Male,Caucasian,High school graduate,"$40,000 to $80,000",5,Yes,Yes,No,Yes,32927,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Brevard,No,,,,No,No,,,No,No,No,Yes,A20TKG0I70F384,992329
1/8/2018 16:51,1/8/2018 16:54,IP Address,73.151.58.220,100,158,TRUE,1/8/2018 16:54,R_9vIRPtUgpEO3He9,,,,,37.67829895,-120.9501038,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Stay,"Having elderly family member(s),Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,No,32824,20,Male,Hispanic,Some college,"$40,000 to $80,000",4,No,Yes,No,No,33177,More than 70 miles,Detached single family home,Wood,Own,Yes,Miami Dade,Yes,Voluntary (should),"Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood","September 4th (Monday, became Category 5)",No,Yes,September 7th (Thursday),Night,No,No,Yes,Yes,A2TKHUHOPMSQYH,635841
1/8/2018 16:54,1/8/2018 17:05,IP Address,75.76.221.196,100,706,TRUE,1/8/2018 17:05,R_2qjzdaFW7lulIlJ,,,,,27.85629272,-82.63179779,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A lot,A great deal,Yes,A lot,A lot,A lot,A moderate amount,A lot,A lot,Evacuate,Evacuate,"Having elderly family member(s),Having pets",A lot,Increased my desire to leave,No,,,,,33716,57,Male,Caucasian,College graduate,"$40,000 to $80,000",3,No,No,No,Yes,33705,10 to 30 miles,Mobile or manufactured home,Wood,Own,Yes,Pinellas,Yes,Mandatory (must),"Radio or TV,Social media or internet,Police/authorities came into the neighborhood",September 9th (Saturday),No,Yes,September 11th (Monday),Morning,No,No,No,Yes,A1R86DDLP2RTPC,963975
1/8/2018 17:38,1/8/2018 17:43,IP Address,72.184.226.12,100,308,TRUE,1/8/2018 17:43,R_2YhNxUlAMBAd5Kt,,,,,27.91119385,-82.75509644,anonymous,EN,A lot,A moderate amount,A lot,A great deal,A lot,A great deal,Yes,A great deal,A lot,A lot,A great deal,A moderate amount,A lot,No,,,,,,,Neither,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2007,Stay,Yes,33778,45,Female,Caucasian,College graduate,"$25,000 to $40,000",2,No,No,No,Yes,33760,1 to 10 mile,Detached single family home,Brick or block,Rent,No,Pinellas,No,,,,No,No,,,No,No,No,Yes,A1C5JFO7VLLPBY,422794
1/8/2018 19:04,1/8/2018 19:07,IP Address,73.84.70.116,100,187,TRUE,1/8/2018 19:07,R_1llWXQtijpDcczH,,,,,26.66329956,-80.12840271,anonymous,EN,A lot,A little,None at all,None at all,None at all,None at all,Yes,A lot,A moderate amount,A great deal,A lot,A great deal,A great deal,Yes,A lot,A lot,A great deal,A moderate amount,A lot,A great deal,Stay,Evacuate,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A little,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2007,Evacuate,No,33463,26,Female,Caucasian,Some college,"$40,000 to $80,000",4,Yes,No,No,Yes,33463,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Palm Beach,No,,,,,No,,,No,No,No,Yes,A36yyinhbmmw1r ,560857
1/8/2018 19:08,1/8/2018 19:11,IP Address,72.238.1.162,100,192,TRUE,1/8/2018 19:11,R_DFWeIdQq1i0SQ13,,,,,28.66160583,-81.31199646,anonymous,EN,A moderate amount,A little,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A little,A lot,A great deal,A great deal,A lot,Yes,A great deal,A great deal,A lot,A great deal,A lot,A great deal,Stay,Stay,"No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,No,,,,,32789,28,Female,Hispanic,Some college,"$40,000 to $80,000",2,No,No,No,Yes,32789,1 to 10 mile,Detached single family home,Brick or block,Rent,Yes,Orange,No,,,,Yes,No,,,No,No,No,Yes,A39A9SYXV1OWY,305885
1/8/2018 19:05,1/8/2018 19:12,IP Address,97.96.19.161,100,447,TRUE,1/8/2018 19:12,R_C1Sh6iQDYO0oxP3,,,,,28.29269409,-82.62789917,anonymous,EN,A little,A moderate amount,A little,A moderate amount,A little,A moderate amount,Yes,A lot,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A little,Evacuate,Stay,"Having pets,Job obligations",A little,Increased my desire to leave,No,,,,,34669,58,Female,Caucasian,Some college,"$25,000 to $40,000",4,No,No,No,Yes,34669,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Pasco,No,,,,,No,,,No,No,No,Yes,A1UWR0G8JWVR91,241348
1/8/2018 20:55,1/8/2018 21:03,IP Address,66.229.248.222,100,442,TRUE,1/8/2018 21:03,R_3FXlZKNnOONmlFa,,,,,25.60319519,-80.33470154,anonymous,EN,A great deal,A great deal,A little,A lot,A great deal,A great deal,Yes,A great deal,A moderate amount,A great deal,A great deal,A moderate amount,A great deal,Yes,A great deal,A great deal,A moderate amount,A lot,A great deal,A great deal,Evacuate,Evacuate,"Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A lot,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,No,33157,31,Female,Caucasian,Graduate school,"Over $80,000",4,Yes,No,Yes,Yes,33157,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Miami Dade,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)","September 6th (Wednesday, made its first landfall in Barbuda)",No,Yes,September 8th (Friday),Morning,No,No,No,Yes,A25HXPIQDC2NAA,455239
1/8/2018 21:32,1/8/2018 21:38,IP Address,174.48.40.170,100,358,TRUE,1/8/2018 21:38,R_1MKSBjNwtOdOKXP,,,,,27.05450439,-80.14360046,anonymous,EN,A great deal,A little,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A little,A moderate amount,A great deal,A lot,A lot,Yes,A moderate amount,A great deal,A great deal,A moderate amount,A moderate amount,A moderate amount,Evacuate,Evacuate,"Having young children,Having pets",None at all,,No,,,,,33455,37,Female,Caucasian,High school graduate,"Less than $15,000",5,Yes,No,Yes,Yes,83612,1 to 10 mile,Mobile or manufactured home,Other,Own,Yes,Martin,Yes,Mandatory (must),"Radio or TV,Social media or internet","September 4th (Monday, became Category 5)",No,Yes,September 8th (Friday),Morning,No,No,Yes,Yes,APB06W5GM8P9H,685430
1/8/2018 21:55,1/8/2018 22:01,IP Address,172.58.14.200,100,330,TRUE,1/8/2018 22:01,R_3eyu0apRu1qua7r,,,,,26.02059937,-80.24440002,anonymous,EN,A moderate amount,None at all,A lot,A lot,A great deal,A great deal,Yes,A lot,A moderate amount,A little,A great deal,A great deal,A moderate amount,Yes,A lot,A great deal,A great deal,A lot,A moderate amount,A moderate amount,Stay,Stay,"Having elderly family member(s),Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33161,22,Female,African American,Some college,"$25,000 to $40,000",7,Yes,No,No,No,33161,30 to 50 miles,Duplex or triplex home,Brick or block,Rent,No,Miami Dade,,,,,Yes,No,,,No,No,No,Yes,ID: COPIEDAVERLLG8B1ZPB ,220980
1/8/2018 22:23,1/8/2018 22:29,IP Address,65.32.104.212,100,355,TRUE,1/8/2018 22:29,R_8Jqh1yfDh73Ln1L,,,,,28.25799561,-82.47969818,anonymous,EN,A lot,A lot,A moderate amount,A lot,A little,A little,Yes,A lot,A little,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A moderate amount,Stay,Stay,"Having young children,Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),Not sure,Stay,Yes,33558,28,Female,Caucasian,High school graduate,"$25,000 to $40,000",4,Yes,No,No,Yes,48763,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,Pasco,No,,,,Yes,No,,,No,No,No,Yes,3PUD33TJX4IIE,498315
1/9/2018 4:03,1/9/2018 4:06,IP Address,73.48.177.117,100,171,TRUE,1/9/2018 4:06,R_ZdTaNZ7cij9gcJr,,,,,38.58529663,-121.4004974,anonymous,EN,A great deal,A little,A lot,A lot,A little,A little,Yes,A lot,A little,A lot,A great deal,A little,A lot,No,,,,,,,Stay,Stay,None,A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32065,24,Male,Caucasian,Some college,"Over $80,000",6,No,No,No,Yes,32065,30 to 50 miles,Detached single family home,Wood,Own,Yes,Clay,,,,,Yes,No,,,No,No,No,Yes,AJUH9J1I0UI7F,866788
1/9/2018 5:23,1/9/2018 5:27,IP Address,47.196.220.252,100,287,TRUE,1/9/2018 5:27,R_1jPXVgbnnAAHKXl,,,,,28.14759827,-82.76409912,anonymous,EN,A little,A moderate amount,A little,A lot,A little,A little,Yes,A lot,A moderate amount,A great deal,A great deal,A moderate amount,A great deal,Yes,A lot,A lot,A lot,A little,A great deal,A great deal,Stay,Stay,None,None at all,,No,,,,,34685,50,Female,Caucasian,Graduate school,"$25,000 to $40,000",2,No,No,No,No,34685,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Pinellas,No,,,,No,No,,,No,No,No,Yes,A1RZBQDML68CJR,490283
1/9/2018 5:57,1/9/2018 6:03,IP Address,71.180.173.72,100,372,TRUE,1/9/2018 6:03,R_32QIkwxuJw7x8ef,,,,,28.14759827,-82.76409912,anonymous,EN,A great deal,A moderate amount,A little,A little,A great deal,A great deal,Yes,A great deal,A little,A great deal,A great deal,A little,A great deal,Yes,A great deal,A great deal,A great deal,A moderate amount,A great deal,A great deal,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),Hurricane Irene & Hurricane Sandy,Stay,Yes,34681,28,Female,Caucasian,College graduate,"Over $80,000",2,No,No,No,Yes,34681,Within 1 mile,Duplex or triplex home,Wood,Rent,Yes,Pinellas,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood",September 7th (Thursday),No,Yes,September 9th (Saturday),Morning,No,No,No,No,AHHOSTADHQVE0,170181
1/9/2018 6:46,1/9/2018 6:51,IP Address,107.77.219.111,100,309,TRUE,1/9/2018 6:51,R_2aqMToHUPXZUcFo,,,,,29.78579712,-95.82440186,anonymous,EN,A little,A moderate amount,A moderate amount,A little,None at all,None at all,Yes,A lot,A little,None at all,None at all,None at all,A little,Yes,A moderate amount,A moderate amount,A lot,A moderate amount,A moderate amount,A lot,Evacuate,,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",None at all,,Yes,2016,,Stay,Yes,32962,38,Male,Caucasian,Some college,"Over $80,000",6,Yes,No,No,Yes,32962,Within 1 mile,Detached single family home,Wood,Rent,No,Indian River,,,,,,Yes,September 7th (Thursday),Afternoon,No,No,Yes,Yes,A129EXU7RPS3L0,894065
1/9/2018 6:48,1/9/2018 6:52,IP Address,96.59.126.138,100,257,TRUE,1/9/2018 6:52,R_2qsmD7o32JPtNXy,,,,,27.88670349,-82.51170349,anonymous,EN,A lot,A lot,A great deal,A great deal,A little,A moderate amount,Yes,A great deal,A little,A lot,A lot,A great deal,A moderate amount,No,,,,,,,Stay,Stay,"Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.)",A little,Decreased my desire to leave,Yes,2017 before Irma,,Stay,Yes,33611,69,Female,Other,Graduate school,"$15,000 to $25,000",1,No,No,Yes,No,33611,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Own,Yes,Hillsborough,No,,,,Yes,No,,,No,No,No,Yes,A39APWH62XBLR9,378427
1/9/2018 6:51,1/9/2018 6:58,IP Address,97.104.1.20,100,429,TRUE,1/9/2018 6:58,R_1hzfTCAdA0SNMoG,,,,,29.57060242,-81.21749878,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A little,None at all,A moderate amount,A great deal,A moderate amount,A great deal,Yes,A moderate amount,A lot,A lot,A lot,A great deal,A great deal,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,2016,,Stay,Yes,32137,32,Female,Caucasian,Some college,"$25,000 to $40,000",4,No,No,No,Yes,32137,10 to 30 miles,Detached single family home,Brick or block,Rent,No,Flagler,Yes,Voluntary (should),"Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 11th (Monday),Yes,No,,,No,No,No,Yes,A1XM8UKBJK9CB4,616075
1/9/2018 7:15,1/9/2018 7:19,IP Address,184.91.197.162,100,212,TRUE,1/9/2018 7:19,R_DIxivJVikatDRC1,,,,,28.99699402,-81.0562973,anonymous,EN,A little,A moderate amount,A little,A moderate amount,A little,A little,Yes,A little,A little,A lot,A lot,A moderate amount,A moderate amount,Yes,A little,A lot,A moderate amount,A moderate amount,A moderate amount,A little,Stay,Stay,"Having young children,Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,2016,,Evacuate,Yes,32141,31,Female,Caucasian,Graduate school,"Over $80,000",4,Yes,No,No,Yes,32141,1 to 10 mile,Detached single family home,Wood,Own,Yes,volusia,No,,,,,No,,,No,No,No,Yes,A2F2KBLLMNCGLT,200143
1/9/2018 7:31,1/9/2018 7:35,IP Address,172.126.85.164,100,211,TRUE,1/9/2018 7:35,R_WiEo2NRiCl0qdcR,,,,,30.44670105,-86.875,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A lot,A lot,Yes,A great deal,A great deal,A great deal,A little,A moderate amount,A lot,Yes,A great deal,A great deal,A little,A little,A moderate amount,A lot,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,32566,33,Female,Hispanic,College graduate,"$40,000 to $80,000",5,Yes,No,No,Yes,28315,1 to 10 mile,Detached single family home,Brick or block,Rent,Yes,Santa Rosa,No,,,,Yes,No,,,No,No,No,Yes,A37I2I6QPC0H1O,177059
