"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3KRVW3HTZNLBT6JJDVI1R5N4J1ASMG","A1HN4550TIXQBZ","Approved","Thu Nov 02 06:43:58 PDT 2017","Thu Nov 02 06:52:14 PDT 2017","Tue Nov 07 05:52:14 PST 2017","2017-11-07 13:52:18 UTC","","","496","100% (2/2)","100% (2/2)","100% (2/2)","924605"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3KRVW3HTZNLBT6JJDVI1R5N4JXOMSG","A1245NICAEXRD4","Approved","Wed Nov 01 16:05:32 PDT 2017","Wed Nov 01 16:05:37 PDT 2017","Mon Nov 06 15:05:37 PST 2017","2017-11-06 23:06:17 UTC","","","5","100% (1/1)","100% (1/1)","100% (1/1)","350841"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3KXIR214I4G2KHDFDC3ZETT0ZCH42D","ATQD23E8ESFSI","Approved","Wed Nov 01 14:18:32 PDT 2017","Wed Nov 01 14:22:11 PDT 2017","Mon Nov 06 13:22:11 PST 2017","2017-11-06 21:22:18 UTC","","","219","100% (1/1)","100% (1/1)","100% (1/1)","536759"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3KYQYYSHYV7TRKLDTL2POAQ9DUJODT","A9MJVJAMLCDMV","Approved","Wed Nov 01 15:20:43 PDT 2017","Wed Nov 01 15:30:04 PDT 2017","Mon Nov 06 14:30:04 PST 2017","2017-11-06 22:30:17 UTC","","","561","100% (1/1)","100% (1/1)","100% (1/1)","547255"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3L70J4KAZGM4PGRCJ2X7NF64OVKADL","A1XPUUD0HLD6HB","Submitted","Fri Nov 03 08:32:39 PDT 2017","Fri Nov 03 08:41:56 PDT 2017","Wed Nov 08 07:41:56 PST 2017","","","","557","0% (0/0)","0% (0/0)","0% (0/0)","847817"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3LEP4MGT3G098QW4PGX3IQQA6XXBDD","A1FRVRW93RB3OL","Approved","Wed Nov 01 22:32:25 PDT 2017","Wed Nov 01 22:45:16 PDT 2017","Mon Nov 06 21:45:16 PST 2017","2017-11-07 05:45:18 UTC","","","771","100% (1/1)","100% (1/1)","100% (1/1)","644637"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3LOTDFNYA7ZYUD8BBDOPT46GSAOWFG","A38ZV8LBZ034IZ","Approved","Wed Nov 01 17:25:58 PDT 2017","Wed Nov 01 17:30:41 PDT 2017","Mon Nov 06 16:30:41 PST 2017","2017-11-07 00:31:17 UTC","","","283","100% (1/1)","100% (1/1)","100% (1/1)","136148"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3LQ8PUHQFLS07EFCHM8AVY9LTHQIHM","AUHIUR1RBI7U9","Approved","Thu Nov 02 04:59:22 PDT 2017","Thu Nov 02 05:04:02 PDT 2017","Tue Nov 07 04:04:02 PST 2017","2017-11-07 12:04:17 UTC","","","280","100% (1/1)","100% (1/1)","100% (1/1)","525076"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3LRLIPTPEQ9C3MXMBJJURS1U83YAKD","A1ST4RTOTHAKMY","Submitted","Fri Nov 03 06:05:50 PDT 2017","Fri Nov 03 06:09:12 PDT 2017","Wed Nov 08 05:09:12 PST 2017","","","","202","0% (0/0)","0% (0/0)","0% (0/0)","300440"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3LUY3GC63Z0VVBW4H8CIDIL31QB7P3","A2DVJ6OMVVYTC7","Approved","Wed Nov 01 22:48:58 PDT 2017","Wed Nov 01 22:51:47 PDT 2017","Mon Nov 06 21:51:47 PST 2017","2017-11-07 05:52:17 UTC","","","169","100% (1/1)","100% (1/1)","100% (1/1)","484152"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3MD9PLUKKIEEC0QXKOR90D97B25ZN5","A331EA4IU21KXL","Approved","Wed Nov 01 13:50:56 PDT 2017","Wed Nov 01 13:56:04 PDT 2017","Mon Nov 06 12:56:04 PST 2017","2017-11-06 20:56:17 UTC","","","308","100% (1/1)","100% (1/1)","100% (1/1)","877418"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3MRNMEIQW56LLZIGGTMXWTMFJKGLD2","AFLXVCFN40TIY","Submitted","Sun Nov 05 11:56:16 PST 2017","Sun Nov 05 11:58:24 PST 2017","Fri Nov 10 11:58:24 PST 2017","","","","128","0% (0/0)","0% (0/0)","0% (0/0)","620591"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3N1FSUEFL50PNRBVA1NGACK4W3MD4B","A2JZP4AZI1RTG4","Approved","Wed Nov 01 15:28:11 PDT 2017","Wed Nov 01 15:32:47 PDT 2017","Mon Nov 06 14:32:47 PST 2017","2017-11-06 22:33:17 UTC","","","276","100% (2/2)","100% (2/2)","100% (2/2)","626921"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NG53N1RLVJZVP1NRD4ORIHYCG68PS","A2GV737IEPCLRG","Approved","Thu Nov 02 11:47:10 PDT 2017","Thu Nov 02 11:47:16 PDT 2017","Tue Nov 07 10:47:16 PST 2017","2017-11-07 18:47:18 UTC","","","6","100% (1/1)","100% (1/1)","100% (1/1)","974753"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NL0RFNU0FNX1XH52I93EPFUGCBK4N","A19WWXPWT25JD0","Approved","Wed Nov 01 14:58:28 PDT 2017","Wed Nov 01 15:18:21 PDT 2017","Mon Nov 06 14:18:21 PST 2017","2017-11-06 22:19:17 UTC","","","1193","100% (1/1)","100% (1/1)","100% (1/1)","416142"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NLZY2D53PPFA8MLLFSHWSTE2PCQLZ","A2N7SQ3R2VU27C","Submitted","Fri Nov 03 12:43:14 PDT 2017","Fri Nov 03 12:45:21 PDT 2017","Wed Nov 08 11:45:21 PST 2017","","","","127","0% (0/0)","0% (0/0)","0% (0/0)","604549"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NPFYT4IZC4JXD9WW2QTD8KZ2P5XGG","AK35CJJEYFVYK","Approved","Wed Nov 01 12:29:48 PDT 2017","Wed Nov 01 12:30:01 PDT 2017","Mon Nov 06 11:30:01 PST 2017","2017-11-06 19:30:23 UTC","","","13","100% (2/2)","100% (2/2)","100% (2/2)","954484"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NPFYT4IZC4JXD9WW2QTD8KZ3HHXGD","AC7CT75G7SHRE","Submitted","Fri Nov 03 21:01:09 PDT 2017","Fri Nov 03 21:06:37 PDT 2017","Wed Nov 08 20:06:37 PST 2017","","","","328","0% (0/0)","0% (0/0)","0% (0/0)","586302"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NPI0JQDAO5IT9TBUBFJIEDLRGRTPD","A2W499ETFH9IET","Submitted","Sun Nov 05 09:04:45 PST 2017","Sun Nov 05 09:11:40 PST 2017","Fri Nov 10 09:11:40 PST 2017","","","","415","0% (0/0)","0% (0/0)","0% (0/0)","774734"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NXNZ5RS1AXA3OGX0JGLRSLOX9879Y","A3PNUKFE80TO9Z","Submitted","Fri Nov 03 17:28:03 PDT 2017","Fri Nov 03 17:33:00 PDT 2017","Wed Nov 08 16:33:00 PST 2017","","","","297","0% (0/0)","0% (0/0)","0% (0/0)","319241"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3NXNZ5RS1AXA3OGX0JGLRSLOXJV977","A2SZ30PKPJ58V9","Submitted","Mon Nov 06 12:30:41 PST 2017","Mon Nov 06 12:34:08 PST 2017","Sat Nov 11 12:34:08 PST 2017","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","577388"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3O6CYIULED1NDV5162JOF47J3SHWUK","A2LT0W7LHKR2OP","Submitted","Sun Nov 05 19:50:41 PST 2017","Sun Nov 05 19:55:16 PST 2017","Fri Nov 10 19:55:16 PST 2017","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","903621"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3OLF68YTN911N058A8SXBF9P0SHFAM","A388BHW36Q9HTF","Approved","Wed Nov 01 21:12:46 PDT 2017","Wed Nov 01 21:22:17 PDT 2017","Mon Nov 06 20:22:17 PST 2017","2017-11-07 04:22:18 UTC","","","571","100% (1/1)","100% (1/1)","100% (1/1)","139291"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3OS46CRSLFZPWVFVKAGPDWAPSJJ6VB","A14ZZHR5MXBT3C","Submitted","Fri Nov 03 07:54:48 PDT 2017","Fri Nov 03 08:01:20 PDT 2017","Wed Nov 08 07:01:20 PST 2017","","","","392","0% (0/0)","0% (0/0)","0% (0/0)","685435"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3OSWBBLG1EXGLTZ5UCPL7NH2QUEXDQ","AERGC0KYJFBF0","Submitted","Sun Nov 05 16:36:29 PST 2017","Sun Nov 05 16:43:53 PST 2017","Fri Nov 10 16:43:53 PST 2017","","","","444","0% (0/0)","0% (0/0)","0% (0/0)","862289"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3OVHNO1VE615QOZKVUD648XDXXUZDC","ATI2PYB30UTIY","Approved","Wed Nov 01 13:07:50 PDT 2017","Wed Nov 01 13:11:27 PDT 2017","Mon Nov 06 12:11:27 PST 2017","2017-11-06 20:12:17 UTC","","","217","100% (1/1)","100% (1/1)","100% (1/1)","303383"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3OXV7EAXLEQ5KMDC00AJU1I61HP63D","A1NGE4B7JO6L60","Approved","Wed Nov 01 14:26:22 PDT 2017","Wed Nov 01 14:33:37 PDT 2017","Mon Nov 06 13:33:37 PST 2017","2017-11-06 21:34:17 UTC","","","435","100% (1/1)","100% (1/1)","100% (1/1)","976652"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3P59JYT76LKM12S5SD47M15SG7WT2P","A1TZKD6CJBJADJ","Submitted","Sun Nov 05 15:37:59 PST 2017","Sun Nov 05 15:43:23 PST 2017","Fri Nov 10 15:43:23 PST 2017","","","","324","0% (0/0)","0% (0/0)","0% (0/0)","791615"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3P59JYT76LKM12S5SD47M15SGX02TI","A8O08TS7KKY24","Submitted","Fri Nov 03 13:23:49 PDT 2017","Fri Nov 03 13:27:22 PDT 2017","Wed Nov 08 12:27:22 PST 2017","","","","213","0% (0/0)","0% (0/0)","0% (0/0)","637962"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3PWWM24LHSY33I0HPFTCV5952T2824","A28LOT01MYVYYJ","Submitted","Sun Nov 05 05:59:28 PST 2017","Sun Nov 05 06:03:36 PST 2017","Fri Nov 10 06:03:36 PST 2017","","","","248","0% (0/0)","0% (0/0)","0% (0/0)","206243"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3PXX5PX6LXYBAJTS5661SPI4LV0BAD","AVJRDW4LPT7QF","Approved","Thu Nov 02 02:57:27 PDT 2017","Thu Nov 02 03:04:21 PDT 2017","Tue Nov 07 02:04:21 PST 2017","2017-11-07 10:05:17 UTC","","","414","100% (1/1)","100% (1/1)","100% (1/1)","236691"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3PXX5PX6LXYBAJTS5661SPI4MMEAB9","A1X54O4DXOL83R","Submitted","Sun Nov 05 05:34:38 PST 2017","Sun Nov 05 05:38:45 PST 2017","Fri Nov 10 05:38:45 PST 2017","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","842336"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3Q8GYXHFEP2XEI9HOABFVY80BZ45C7","A1C61F4OHOV4PP","Approved","Wed Nov 01 15:25:02 PDT 2017","Wed Nov 01 15:29:08 PDT 2017","Mon Nov 06 14:29:08 PST 2017","2017-11-06 22:29:17 UTC","","","246","100% (1/1)","100% (1/1)","100% (1/1)","289626"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QBD8R3Z21JGRO2K0A1WL6W30MV4OB","A8M21O74D3SFU","Approved","Thu Nov 02 08:32:20 PDT 2017","Thu Nov 02 08:35:06 PDT 2017","Tue Nov 07 07:35:06 PST 2017","2017-11-07 15:35:18 UTC","","","166","100% (1/1)","100% (1/1)","100% (1/1)","482729"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QEMNNSB2XZM6ETECZLNDO4EN47D7O","A3DZ46U9XRLVBI","Approved","Wed Nov 01 12:06:31 PDT 2017","Wed Nov 01 12:10:22 PDT 2017","Mon Nov 06 11:10:22 PST 2017","2017-11-06 19:11:17 UTC","","","231","100% (1/1)","100% (1/1)","100% (1/1)","262676"
"3E22YV8GG16HBCQY7DO6LVB9T8BPNJ","34S6YYW6IUSWDMQBQWT79L9I7M8BSF","Short survey about your decision as to whether to evacuate or not in Hurricane Harvey","Targeted to people who live in the coastal area of Texas or Louisiana and were affected by Hurricane Harvey","survey, demographic, hurricane","$0.50","Wed Nov 01 11:55:09 PDT 2017","200","BatchId:2993240;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 11 10:55:09 PST 2017","","","3QFUFYSY9YFMLBPR17I6YCNP8J5F4X","A3E2NEZ6M1N1DT","Approved","Thu Nov 02 04:09:32 PDT 2017","Thu Nov 02 04:18:10 PDT 2017","Tue Nov 07 03:18:10 PST 2017","2017-11-07 11:18:18 UTC","","","518","100% (1/1)","100% (1/1)","100% (1/1)","533025"
